1642	194.57	153.18	-355.97
1649	175.60	163.41	-362.02
1655	150.07	176.03	-366.25
1662	125.19	186.83	-369.01
1669	100.18	197.02	-374.65
1676	75.44	203.56	-373.80
1682	57.34	209.53	-373.32
1689	46.92	213.12	-376.75
1696	40.93	210.65	-374.90
1702	37.78	206.99	-377.22
1709	36.86	202.73	-383.75
1716	34.35	193.59	-384.60
1722	29.30	186.88	-388.46
1729	21.74	182.58	-394.61
1736	7.29	180.06	-392.49
1742	-10.84	181.17	-392.01
1749	-31.39	183.48	-391.65
1756	-51.73	184.57	-386.24
1763	-72.62	188.70	-380.14
1769	-92.39	193.45	-376.15
1776	-107.80	195.18	-369.04
1783	-118.64	193.29	-367.45
1789	-127.24	185.94	-369.34
1796	-129.71	179.24	-369.46
1803	-131.12	172.54	-373.13
1810	-133.18	164.02	-377.56
1816	-138.67	153.04	-377.12
1823	-148.94	145.68	-375.49
1830	-164.05	138.29	-374.13
1836	-180.06	130.29	-365.60
1843	-196.10	124.72	-357.80
1850	-211.72	118.54	-354.30
1857	-220.54	111.80	-347.56
1863	-227.13	104.46	-345.02
1870	-233.84	97.12	-345.37
1877	-235.54	91.03	-341.86
1883	-238.01	83.72	-341.98
1890	-242.97	76.39	-343.68
1897	-245.25	69.08	-339.47
1904	-250.62	61.75	-336.87
1910	-256.67	53.81	-335.74
1917	-260.68	45.27	-329.47
1924	-267.18	37.32	-324.77
1930	-274.95	29.37	-321.57
1937	-281.22	22.03	-311.81
1944	-288.31	16.51	-307.14
1950	-295.92	10.38	-300.34
1957	-301.00	3.66	-291.24
1964	-306.25	-3.06	-285.75
1971	-312.13	-10.40	-281.02
1977	-314.22	-18.32	-272.48
1984	-319.40	-24.43	-265.55
1991	-323.61	-29.33	-264.33
1997	-325.11	-34.81	-256.48
2004	-327.98	-38.48	-252.31
2011	-330.34	-43.36	-250.27
2017	-329.53	-47.61	-245.19
2024	-330.18	-49.44	-245.94
2031	-333.13	-51.89	-243.93
2038	-331.81	-54.93	-240.98
2044	-332.37	-58.58	-239.57
2051	-333.67	-62.23	-241.08
2058	-331.06	-64.05	-236.62
2064	-331.11	-65.87	-237.34
2071	-333.61	-68.92	-238.91
2078	-331.07	-70.73	-235.89
2085	-331.05	-73.17	-235.17
2091	-331.65	-76.21	-234.48
2098	-329.12	-76.20	-232.19
2105	-330.41	-77.42	-233.69
2111	-330.48	-78.64	-235.14
2118	-327.44	-77.40	-234.98
2125	-325.77	-76.17	-238.49
2132	-324.26	-74.34	-245.61
2138	-319.64	-70.05	-251.13
2145	-315.14	-65.76	-259.54
2152	-310.68	-62.69	-268.67
2158	-301.90	-56.55	-276.13
2165	-295.03	-60.76	-284.40
2172	-289.09	-93.57	-282.63
2178	-282.83	-116.03	-275.08
2185	-285.25	-114.83	-275.21
2192	-288.31	-107.55	-276.82
2199	-289.45	-94.79	-276.89
2205	-290.15	-85.06	-280.53
2212	-292.61	-79.60	-282.10
2219	-288.94	-80.19	-281.19
2225	-286.67	-83.82	-283.95
2232	-285.65	-84.42	-288.21
2239	-280.20	-86.21	-287.93
2246	-277.99	-84.98	-292.85
2252	-274.55	-81.92	-297.71
2259	-268.58	-81.27	-299.56
2266	-264.08	-82.46	-307.24
2272	-260.60	-81.83	-310.66
2279	-254.63	-81.79	-312.50
2286	-251.24	-81.16	-318.09
2293	-247.19	-81.74	-322.19
2299	-243.01	-82.33	-323.41
2306	-238.34	-82.30	-327.49
2313	-235.47	-81.67	-330.94
2319	-230.02	-79.20	-331.37
2326	-228.40	-79.19	-335.61
2333	-226.67	-79.79	-337.67
2339	-224.15	-79.17	-335.38
2346	-224.80	-80.99	-336.14
2353	-225.94	-84.65	-334.03
2360	-229.30	-86.50	-327.73
2366	-235.84	-91.40	-324.47
2373	-243.97	-99.97	-315.53
2380	-250.75	-106.10	-303.64
2386	-260.72	-113.46	-295.52
2393	-270.50	-120.21	-283.07
2400	-276.53	-125.12	-268.27
2407	-286.34	-131.87	-256.54
2413	-293.11	-136.79	-244.65
2420	-295.07	-139.84	-233.95
2427	-299.83	-145.35	-231.32
2433	-299.18	-148.99	-229.84
2440	-296.67	-150.80	-227.55
2447	-293.88	-153.21	-232.44
2454	-289.24	-158.05	-236.51
2460	-282.19	-158.61	-241.18
2467	-278.29	-158.59	-248.90
2474	-272.52	-159.16	-255.07
2480	-266.00	-159.12	-258.33
2487	-263.81	-161.53	-263.25
2494	-259.79	-161.51	-268.08
2501	-254.94	-162.09	-267.82
2507	-253.32	-163.90	-272.06
2514	-251.00	-165.71	-274.10
2521	-245.57	-165.67	-274.53
2527	-244.02	-168.70	-280.21
2534	-241.15	-168.68	-283.65
2541	-235.13	-166.22	-284.78
2548	-232.99	-165.59	-291.15
2554	-228.28	-163.74	-294.50
2561	-224.15	-161.89	-297.17
2568	-221.98	-161.26	-302.81
2574	-218.46	-159.42	-305.51
2581	-214.81	-158.18	-305.32
2588	-215.61	-159.40	-309.68
2595	-213.16	-159.99	-308.83
2601	-209.54	-158.15	-309.36
2608	-209.71	-160.58	-312.97
2615	-206.68	-159.95	-312.81
2621	-205.43	-160.55	-312.02
2628	-205.48	-162.38	-312.74
2635	-204.89	-165.41	-312.71
